ID,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
8.286544573338967,-2.656420669926951,3.8361978112336703,1.2029199261967805,1.317461573088128
8.280499334956643,-0.1080244581900245,5.613234538503684,2.8850147588981936,1.8458494416649505
7.2897982972944835,1.070875462939502,4.734032080482109,3.1912489534486643,4.238048933907495
10.075076106690648,0.1772827475589355,3.7185335402733495,1.1694310422073084,2.202140781015677
8.861062779553302,0.6524389225400999,4.48443893270918,2.7217569867262323,2.0049872977736616
9.230691209091509,13.155478811642254,,3.19684482907007,0.5557097831970085
6.544947556594122,2.984570188816372,5.18767387368985,0.1560480721226178,2.730196225902733
8.745148431110543,1.338573428310596,5.64774795655215,1.478206378760449,
11.259422005006506,2.713140781539072,4.168074139213187,2.3007352108563257,1.0614066951249057
7.729204170533869,-2.25681665470628,6.6058741580967375,2.5385928751732685,
7.553585346995065,12.353740165636736,5.602867370123935,2.2542345777424027,0.9421649397638372
8.17801557426699,1.7172876291056012,6.641142801941727,2.338978409695509,
8.82763746941479,-1.845938417272578,4.991575560523587,3.018090844503758,1.8197824383122356
8.130510376892348,-0.8281833692621741,7.095807397207963,3.5674992989619203,-0.0723239793250445
,-0.8820489949855979,5.195634516372662,2.576897675208685,1.874857227997155
9.583109752427523,1.642494506671916,3.5369617294880924,2.4049297408552435,-0.9633843225173356
10.547784669251271,-0.5449068079525305,5.523493546967757,2.415530412817538,2.5492488423823114
10.270923496372234,-0.0534850690404169,3.2068433862271117,2.2233618237540917,-0.5159887096248054
6.374610060913705,0.1551624921690212,5.599823609637124,2.1564723285978915,2.795956169127849
8.0309239435393,-0.5283325321003496,4.235892994616014,0.6547692074499263,3.35705479350092
7.988595574680723,-1.7931869387533594,4.175436771199959,0.6377485172693915,1.797751232685577
5.591358610610552,-0.1819876550220525,5.576028954313422,3.975613144982408,2.2503778831566192
7.769695833943949,-0.0477580133587038,4.43568151494396,3.4630790344184583,1.653191023335704
5.978680400716411,1.9544278181062305,6.305304236894896,5.106521772560585,0.4087830177194984
6.726939245837681,1.7053024598748818,4.620611555221862,1.0567292267268509,
7.521422229622123,-0.6437250650871793,6.850720147372387,3.25708832579211,2.5088732713457063
,0.3015380821399611,4.982972235070815,3.3824917810819146,2.290653385340053
8.6589607993744,-1.5558498876117626,5.896078553988942,1.0649406982583007,3.1643392247796616
7.975337544774677,-0.152644891697004,3.53581883315871,1.2126212434414427,2.755273947900714
7.287792097008285,-2.099108436757243,4.926556571563322,5.7619201392837,-1.5063336773601368
7.897765196072345,,4.068434483108896,2.92924886875438,3.027572609717472
9.086134014945872,0.9036703106186612,5.019790532247529,1.0737465671807347,2.258674908178909
8.237555879344132,1.8832854188634789,3.25477040997989,-1.7539522994365166,1.1162866582130442
7.623477896507167,-1.6731043603078162,4.991572706119524,1.9756133611177928,7.906310658972324
5.361616862440936,2.434894387665503,5.431876055794693,,3.499974395342961
7.952918022394164,0.1681257571987593,5.181619263880307,2.1974483186878717,1.8040007737916897
8.107276028317903,0.3431797752117774,4.1482262376805545,4.468975660228043,1.2584698312831284
8.134965918473613,1.7108724603676633,3.788181369080322,-1.1958667548451871,2.6674249044186102
7.609839996448999,0.1279287057320804,4.123633421998976,2.922222808809503,2.1444852585569976
7.115549971419528,-2.3767861028578348,4.957914344155977,1.6530653384106144,1.410634618701294
8.625356429613364,-1.5398556668118455,4.51562611936197,,1.9874701552831089
9.317317630909503,-0.1405769242070873,6.331049664539791,,0.5945107278848102
5.61674649333336,0.3983056805239717,4.0184058728677865,2.21016595342466,3.197616471396373
8.952260932666057,1.5024397772363005,5.53065094735814,3.560318896713996,2.5440805121439185
6.50256702945997,-1.0276838755649833,5.675916276873733,4.329893636501413,3.6518660884400256
7.374564597106316,-5.386529444154914,6.2471679818543295,0.8767772302009031,2.4458938316431222
8.140314524927524,1.15122319785268,4.831557347477615,0.303004097188061,0.7679768184825483
5.216969506219927,,5.835295810790894,3.70224576022258,4.321328657868245
9.014427880850125,1.6228885825173842,4.578215673702741,2.6827642388830717,3.1085406397553803
7.911889333229309,0.6672424108914748,3.711030054171947,2.567165719514283,
9.593772685916676,1.1127031075809797,4.73128958953828,1.6432143592249728,1.7939137637078184
10.169791446546013,-0.8081053302506336,4.0058900947323295,0.8711232434218408,1.910468593218952
4.899965289378303,0.3075456235785729,5.760971757380347,3.820377628782352,2.7639938182791752
10.315673869812416,0.7748653380112714,5.956960862448873,0.9521441188522448,2.1633715100689326
9.794472709268325,-0.0429612250721002,6.203702816222227,2.2555110420958773,1.378461768924043
5.416897797880646,-0.010340793012752,4.257263081232739,0.8899625504201596,2.4157156031490707
8.38652649871868,-0.7672814807637428,5.326861510250916,0.986014312446619,1.4178013009322874
6.722744658964289,2.51785921152586,3.6255646656102334,1.7861931977533765,1.81428675589546
7.823935606807775,-1.0162038588564783,5.082458088831596,2.793122597577269,1.1551475962592384
7.705302030041096,-1.9270521376608407,4.14906275751251,,0.7634279965254234
7.766771513976171,-0.0454174114444372,3.710418402277928,0.3299997201233411,3.2506838466844266
,1.6690255000236007,5.7398933349378405,1.529142297698883,3.0752673381135587
7.614000220659004,-1.1768606364927017,5.196210026976385,0.6671242165541971,1.2763105702066804
10.4828133245035,,5.338745154263695,2.023047969019623,1.3609526841478357
7.5366292002172655,0.687840388197975,5.049332228915151,3.2619440139239195,1.4219729693961944
7.267360889307269,-1.3513772434452884,,2.604193334092267,2.866933853533822
7.827015094971382,-0.7661806636597142,4.7256095430337295,4.15956276549394,2.14579831303009
6.375476360253584,1.2503922185007388,5.603097412696981,3.199855305329643,3.035022594120189
9.370150806495207,2.930524191784347,2.860392454311949,5.366853398834722,2.717612931415875
9.17871583480858,-4.4246988981619975,6.795645421259303,1.52224369133724,1.2104883688944803
9.972278715962858,-2.515901886046844,2.41600497641152,2.204213984919988,1.9988830290537145
6.701093560813082,2.7779818023535747,3.649515460896248,2.866154266564368,4.192822011250691
8.443678669391693,3.35222402718585,5.374751743535485,0.778821354003203,1.9728776964512096
7.295219991220067,,4.884458640682745,4.623875810995114,2.069741408202292
8.856705243599599,-0.6572569331106441,7.156043286651605,2.9980646228103387,2.8019524142157284
8.537351574435363,0.3154158890173102,,2.959641113673964,2.2588362888588005
8.540694796009877,-2.2859984813060894,6.245144631053082,3.081536108420873,2.6903909002520083
9.180150103348424,0.9420829920096492,4.52169036665679,3.42832254112188,7.866567287849316
,,4.721570042792733,0.729426236903391,0.4166597970817375
4.609211623755373,2.3081977039115733,4.935386152802935,5.493606289639004,1.6366853172515374
6.833682651093154,-1.8711093850557687,4.378830764184802,2.410908367508236,2.547573936826467
8.299097053420637,,5.182957430165355,2.014798881474425,2.4288252424948644
7.800133688363501,-4.968114614002898,4.1634554937391615,2.839245994698361,2.5622184965341157
8.636964325460623,1.5158633312337284,4.273448128232436,0.96860304053838,3.950582303224143
,3.521941805177641,4.264659971110151,2.0473032481290985,3.164603917943018
,0.3161740055139435,5.049129848500698,1.7189658219416868,1.5354058233484111
7.42339429583058,0.2962807627229356,5.735858334945278,4.007703586900291,1.6693966111502827
6.642265436483829,0.0422289147170514,4.630531133022931,2.710702554965194,3.0325170325617217
9.780954080560983,-0.4363987429800525,4.861328874610932,5.424190972674141,2.3317316774587398
8.63259590685467,0.0724231408618276,5.245345852522345,,2.651005175151845
8.396869385535327,-0.0875629606351677,5.812989403079087,0.6448108185935864,3.156810086203035
6.942257333529643,-0.4990292707814938,6.921018214436139,4.853186731545891,2.779258893872305
6.82415150977292,-1.9093455200904268,5.239851137920856,1.6350195189846553,1.85134769077574
10.24923094450482,1.3427019437209973,,2.851803761563424,1.39715645427754
7.840421139614458,-3.5149548296198594,5.272409113412228,2.4774653284873733,0.8589962714525383
7.519542019762355,-1.235046036120021,5.988056621974205,0.1465303089258016,1.4941226834497274
7.60853625166034,1.1889021854824062,5.100032991910831,3.515957913701176,2.4840477259322777
5.958132607775125,1.0951120277538913,5.93522712411615,3.61382628527974,2.1285507766083063
8.34791856150606,-1.9447272162795683,4.83404107390203,5.289017785113909,1.6996028370322236
9.459793156653545,-0.0146022832467122,4.950208080230529,0.4084504861006397,2.8299253856189948
7.671240592917411,2.6805859992591863,8.543379745726897,3.173442973093022,1.2257060136653757
6.614830643984458,-2.1537768870524023,4.32715951404207,3.7613532950989232,2.288586807580571
8.76018879835541,-0.3241521020952275,2.49797833615824,3.3019921421141456,1.7236820881948578
6.764245939082113,-0.0408941553893911,4.66537117087667,4.918688423582362,2.7310419000227384
10.151578957059384,,6.845311754799091,1.578957278637722,1.9559327387729888
7.194504792180965,,5.724739039963888,0.4508476934413786,
10.557052825798197,-0.5709401019868332,4.387400545554176,1.681315457651864,1.6677489325294284
8.521422205815389,1.709858217496452,5.226042739128811,-0.0812889818187394,2.385926109581356
7.285488249596991,,4.733957426925165,5.492659231692176,2.0565081716959317
7.21017867177896,0.1057546562058223,,,3.1841223033590342
5.254937924506123,0.7140513413736407,3.693289079019366,4.782240342545728,
9.493570302332946,-1.3531323968603604,4.891779751580749,2.5547863991849966,3.1633918787069644
8.880552251409659,-2.237562469527389,7.312611309649159,5.265150454295269,1.0666431284666484
8.129931327676312,1.0866241883058343,5.444844824842674,2.923673877375685,2.0247651502709045
7.61810270980453,-1.9220747878908884,5.044587329918598,3.520944502320541,0.9080155923321138
7.674295509942817,0.0272380757833761,7.6236965999032975,3.72919281366625,2.544457163302494
10.26544329089855,0.1538785484793872,6.445306520443962,2.901232739579444,4.22225499874356
6.113013663282032,,6.85503999073027,3.796160637454493,2.463282045417612
8.487845156840146,2.897243767666432,,1.947627083360929,2.3801637961252777
6.41257024087554,-0.7343848985871372,4.614935306841882,3.1368229918887094,2.4915808643501225
6.518126326016038,0.8795121304007317,2.012274726536983,4.857406900793375,
6.76328994031709,0.4525829777317698,,1.3610062646152086,3.746564291488297
5.396567979952346,1.5005925505392756,6.423113110583134,2.3262720953384344,1.7292370988108496
8.997058531600517,0.4501653722861253,7.24053218261943,0.8258223125635471,
6.277087932593142,0.7852411081480477,6.354567132028505,2.816421753608884,3.466346600484401
8.64940611577688,-0.349636550613688,4.864074202862345,1.1787661248083283,1.8187788190328191
8.827204050152657,1.2061731939216864,3.729091068617621,,1.7989753641771369
8.644799838616516,0.7142724356500769,5.824084465165026,3.031471560709443,1.4849065895915818
9.249597776900446,0.9864680847404892,3.593612882256497,,2.7899672489565592
7.722522075604313,-0.048416686686031,4.263539873178171,2.02588016229978,1.986998856838488
6.455253069256344,-1.550799986516539,5.27414186742826,3.866541570630375,2.3978776848172285
7.007269478992093,2.339821619229157,,3.2456937956380068,0.9631171251458776
5.1235248594775165,2.137008226270991,6.256156082953887,0.6650502504728086,1.8925489804690008
8.300009399975956,0.5907707170533739,5.009645281208779,0.7593526208579164,0.86758332800561
11.007757675382395,0.95246312554471,5.054172827161401,5.900955999081596,3.5138901747241205
8.029360784750118,0.7414792296504062,4.95164642006343,5.574793842352944,2.6132772177182644
8.161491240555584,-1.0452782967531666,3.882672461350819,4.070335050750384,1.5187264391540714
6.478200036988294,2.214137497629105,7.2013309349137264,1.5593157897280678,1.381081214383978
9.361886581740617,1.3477443854350306,4.781826792473087,3.981702667609258,1.479646727302907
8.746432966378032,1.0975254486243744,6.576062544718687,1.1495737035694482,1.2471059331872234
7.555862096547138,1.811740242626233,5.244283247089071,,1.6202922222873657
7.421562100124239,-0.3294963218876501,4.336128170145371,4.223150394438791,1.496857823066562
7.220873327384208,-1.0536093469709926,4.241885536852655,2.038965490113607,2.3042997041457483
9.543545465074567,-0.4000575951080691,7.110467753107629,5.258799342041458,1.7685965305792632
8.975784361687307,-1.6076351225719323,5.928503098631171,2.4001204934334317,0.9256505991041032
9.048816931325025,-0.5109375351884079,4.513723746883268,1.8743189820723647,
8.821674820574628,-2.0301680424111224,4.487906802982018,4.19948676339945,0.610491015119103
8.672149759291978,-3.3914055857244483,3.5958970767574567,2.764035861974802,3.1963836588052983
4.731483762580481,1.2121601465940022,5.631654764185105,2.532122701707771,-0.8362928401233776
7.262432224900451,2.5352998713882338,5.615507086098354,3.439268335853753,2.279669941006212
10.344926327042511,-1.3156167903523084,4.197127270073067,3.656716016759217,1.804770548779812
10.495964325856413,1.2443495693663438,5.919648786584079,2.272492172935978,4.662163014949604
11.208489030614288,-0.0313834681693934,5.430563915396936,3.2629696957071843,1.513922721637885
3.542270935305636,1.9733144723795828,5.235029324333734,1.468550637179456,1.7100871442855303
7.138790623885318,-1.1370959142613433,4.857553575261654,0.7490994828003172,3.884999487726208
8.57827568583711,1.3320269497485508,18.80066541931935,2.39089298345754,2.096548019771398
,1.0627787975578342,,1.1509695356954983,3.1174537900835646
7.9892154118692575,-0.2565167306094362,8.95889292541092,1.7614156474136715,
10.953963073004571,1.213664493340381,5.326029296642719,0.842737353122044,2.410949450750828
9.497998433850915,0.3652112833672142,5.606895181244616,1.1948305908120038,2.40766832514376
7.970736275515234,0.6844168103478883,5.125139876904349,3.976158750283152,5.904065154007576
10.988029153551311,1.8939810677900764,5.918203594118628,2.470723363746773,3.2127303187735583
6.453969535447861,3.8907885567188414,4.67391363890648,4.069630136906659,0.4268797986286582
8.905347216405596,-0.4720924654724462,4.875719997689461,,2.128257284643156
4.233015249170577,2.210615110340808,5.025490411427066,-0.165691371777948,1.393051339228882
9.948968470642878,-2.6090979498022246,5.751371724065302,3.653220419361542,3.5958051679344223
7.728090289183354,-0.4201588461297639,5.404339790739251,3.466997962475438,1.8529937154847071
6.668092802512249,-0.3921803306431783,5.130529530571122,2.19435717885088,1.7259379773132162
6.582254290488709,2.2804734728153364,5.757290099022001,-1.354761181793353,2.171767989390941
6.720171248262232,0.4789966285068863,7.162457279881989,4.190647987489841,2.259960892354012
,3.302651809155313,2.6745995703861407,2.1979925794986728,0.8639779111936654
4.780977759221506,0.7899647806302763,5.235558709058901,-1.2259811619771463,2.5666606949469077
8.584734853434357,-0.321852654326332,6.331858832793517,3.679424274497475,0.8552251843041883
7.278684000454509,0.0341847865711004,4.903365265324708,,-0.1381976835081215
10.62528546156704,-0.1580258891407667,6.186389963171047,3.5521871056560927,1.9285502013693243
10.17912774822448,-2.579711519472227,5.072026750728479,-0.0780781311149528,3.362770784820543
6.697013347641919,3.0909721753067165,3.9603018158446464,,1.2516529839508337
9.152269181264282,-2.248951573472463,5.554362247527851,3.0081685328308985,1.1524484075606702
9.944072098330288,-1.1213734929348096,,4.480420365106531,0.3695156186414627
8.720387849851926,0.8092805046866425,7.560132299861866,3.7608555336243454,1.138409844474653
7.9726987346389,2.3029667216736582,7.519477744186899,2.7284421227322584,0.9593902406501702
9.63936541487884,-2.682283096331901,5.117902290309459,2.4424378314559814,1.8873392695531923
6.0978969226442015,1.146017377396518,5.073983510987233,1.2806509197610438,2.6992785610273744
8.52380188908478,0.725866458633283,5.64247253916186,4.436853773367281,1.63905114117926
8.584520960362918,-1.690422265322666,3.8030445643866098,4.5623568370929055,3.236431487606828
3.271669575882207,-1.7408821402172814,6.373065623212391,3.86098681819548,1.9204342310137807
6.711985753069552,-2.702219527120863,5.596415307277357,3.32250024191451,2.1868917681726225
8.856945816934608,-5.139555675948971,4.614398912109393,1.4590703832751435,1.4707227763280897
9.628258989354553,-0.7279357858088953,2.302682028947753,,2.550481726771541
7.472270253657023,1.163094239026325,3.1318040553805164,2.9274063492938134,1.1566872311676255
9.717699773433896,2.833175560585374,5.810700659036872,-0.3089677146489835,1.4525620928629648
9.377512202204043,-2.1544835051173776,4.535088396722541,4.405534960274669,2.4264234589981117
9.801068389851675,-0.4241450800448794,6.064507835304701,0.8877824302262124,1.479694684755355
9.73286537943114,-0.1930139344667604,5.194064585030413,3.755150447637496,1.7619466744705428
10.103220256276805,-2.186491553571819,7.415706718889382,0.2239527950914459,2.172667491521885
5.8072881381856,1.3565049440462444,7.157652008354964,4.272444679215998,2.074132571449742
5.9572152194692976,1.9264957369050624,5.98079246364915,3.69594908982017,0.1392683654504979
6.143322225809841,-1.925094368631079,5.352157314677344,2.5392468762805644,1.6734624799796416
8.556293525029192,-0.0519504389836396,5.871982825406262,4.729197442159896,4.523870479294541
8.972385744889754,-1.197040035485458,4.558448990677177,8.80328540762763,1.0511423100286068
8.239721639562472,0.2755132932579208,4.748937160378458,2.502884361977379,
9.849435679940656,-0.9317277195729532,8.075163925252378,5.636521449883135,0.1113059313222504
7.723894587439179,-0.923015763244328,3.858598414072612,,0.0905558156790639
9.0623579908427,0.372037668032565,4.875839216668036,4.536565986612635,1.986775826347051
9.741513072910816,2.196588294298265,4.448217888260125,2.416262516437424,1.4241930033132433
9.526579502389374,-2.943266721500987,6.294605877188957,3.245430460185041,0.6113082164969466
9.878676191048823,0.8163320978882782,6.1826822120176805,2.9984579105564237,3.4744593412061078
7.122190889578923,2.8815488159148583,7.51833250918096,4.105200361936087,3.0762020873898326
5.181262327014061,2.2739887370375795,4.32522471940686,,2.4858995143983704
5.663056513051549,-0.1276697908235909,4.731354444419289,2.5017757733023718,0.6480148466495876
4.432841927910828,-0.983120025884715,5.0030511620038745,1.2936779920010886,1.6466207441348395
6.894242786247527,-0.7427731368763348,5.7364923509045225,1.7903692870999506,1.4502481260707991
9.028407890478086,2.393346451820198,5.806399058312246,3.55560908260633,-0.4180137803861472
9.661148588100351,0.6154832081582701,5.644848970083224,5.292343394542694,2.8930601995841947
10.2826851017816,-2.986611083766343,7.052726342858146,1.5890248733334154,0.7739411159514298
10.83251947211932,-2.357891931505852,4.973413246666372,3.426707184928565,1.4465712821479515
7.374286087779291,3.944872892650652,5.738747582559581,2.6462527295210143,2.1839533352758624
9.355987496373729,-2.740177023268667,5.886216348072991,-0.6984447118038247,2.0456635690436635
8.38248623516681,2.6843506194435047,5.6498177344921645,4.427390577470575,2.24397691334043
8.545536741256242,0.8611363955072854,5.049480211434216,2.605539696777374,0.6746876631309146
7.566314011053763,0.4947504787388206,,3.4833234710991623,2.854118513528646
8.281899972077186,0.1817366605793592,4.828710332426249,4.093389407604708,2.4752287693720305
8.38810134611784,1.8264288426044832,4.478857682564844,4.965512897440678,1.9504526324762232
2.7341053614473885,1.3297871637765688,5.086733958951497,1.268072409851278,2.773038600546239
8.026768750305664,2.7988497225297566,,3.618129475801575,2.204863727342
8.784010706299584,1.274624337779193,6.251792934650506,1.6037748903248992,2.333427644489721
10.211777520250807,-2.221004542100376,,2.496813436542751,1.7607228651271865
6.836549249850179,1.943673687009108,4.9863255988856166,1.573906591394162,2.2516983718512487
9.098102390145495,,4.484021064063152,1.56831797120747,-0.6500386157649268
0.8921131580649365,,5.007886827594698,4.174876557380285,1.095452538437348
9.594962331680629,,5.136930555553935,0.8267568913808025,1.2503535478883248
5.569304589736046,-0.1547406981581888,5.204176882322892,3.2769880691943807,2.9874000075900304
8.995785773196173,-2.653091966838327,5.465622819365132,2.345589626237752,2.302624055924765
8.921080716662413,-1.5834633009130563,5.7905591731614665,4.219322015241804,2.1040996470388005
18.949995988974564,-2.055371492686208,5.616145430102956,-0.6284140356158615,1.3251269094978466
7.910630899986765,-1.5198791568898329,3.679406652838164,0.8647777474995872,2.017850369864662
9.162194031181135,1.5448045620755748,4.846892612843431,1.19749558334771,2.240444031964837
8.154243835793716,2.7165373880365475,6.155842315948596,4.11264094257937,0.574340128893482
9.162903644780164,-0.3904339464772166,6.135504949176795,0.5145091396968922,0.5689086173407736
9.6721753953555,-1.9507710658368096,4.050330028382312,2.416904863484514,8.653689120436898
8.951704685166176,-1.7066088348143733,4.835850939787636,1.6005103072993154,0.6074805912000945
8.870144213092473,2.2111991345086364,5.34113736120382,0.5767567098071964,2.487843790148315
7.99120476257539,,6.944780380676934,3.756525672889009,0.0396582144840852
8.889088578561449,-1.2142362462562055,5.93348813215841,2.5710216275111817,1.6772850117728548
6.380337370923772,-2.30448162962913,6.026792285338823,,0.3760958755730076
7.822667954297092,-0.1160340524644549,6.736232636440985,1.8977826174543109,3.796669249202954
8.758308933985473,1.689217049243091,4.543980666481184,1.8234362898622805,2.90809994276426
7.036903380600744,-1.3296585074717588,4.960054376571265,1.8798462515224368,0.2822238781416688
7.797404176105234,-0.6295140517485159,1.8381720590196085,3.417583285865137,6.527318632786767
8.465867168042191,-3.2712425152614872,6.497557179793784,2.500099631294466,1.6317351910150149
10.57193195122173,0.3771199326074313,5.3024943438046,1.5572811819738808,2.349153664220334
6.67763222713255,0.0180582480191641,,3.967584988434695,2.5160679673213124
9.997694020400855,-3.638937613339686,5.875405771412659,0.900906810677922,3.17330346641717
8.505022855679472,2.10001409732638,5.923182466583305,3.088010265109709,-0.3907943142202714
8.455945902856715,-2.154561669849763,4.398674119653822,1.4871113139995558,1.061363456806756
10.388799587900186,-4.792229454528959,5.881987716332438,1.7454035838695714,2.251706806828454
6.910439142386555,-3.2980587474794656,4.730594328888855,2.276307407366682,2.1960740796778104
7.186699843786394,-0.7651091979000655,,1.4250568982464102,1.9156355211711888
9.286446411444842,-2.9410323373780107,,2.5648908945551043,1.8755947869294207
4.592776751868704,,6.29888426388025,,3.5640258717309043
3.4050782721428523,-2.799736586096345,6.356064842827122,1.0875053229391218,2.113543591750412
5.844689035988621,-0.8055755466473803,4.40984893859091,4.378537362378647,0.9535176249180556
8.40019052791076,3.988724759809046,5.991762929017156,1.9581858077656664,0.5869885930099931
6.327634812850388,-0.0859175844624749,6.230494384884288,4.102583622480248,1.1258435922553882
9.141106373013978,0.9920406839837652,5.968229221909261,4.030837994608535,
9.73411430743223,0.3076687222503962,5.303392431617281,0.5995209415968916,0.6604226157770914
10.981067659193592,1.3996957435956603,5.83519360921016,2.8591018187513293,1.7195642286255612
10.07576767763507,0.7029786049678494,5.633997180161279,0.2669751602701511,2.7459727233817306
8.778694455848628,2.259835206166207,2.2091832711242647,2.917471587865905,1.846856281848835
6.382877368955826,-0.7193379672005089,3.681491758487814,1.3339467869166022,2.0100868281317767
7.549643293304259,-2.737770673287691,5.7551095078342005,0.0640683129364614,2.688659515390379
8.355698813085665,-0.5707160858354516,5.853514058726468,-0.1127016501411599,3.052728814477085
8.214555721616753,-1.5400426652695027,6.24903267390932,3.5103715501476263,1.4129674841247428
8.50643309026314,-3.1839829724658,4.801688090849079,0.3687531010720231,2.4980714208114096
9.50650513399808,-1.1343211669322966,4.285409131667004,5.335533300872658,2.2306184627314685
7.895174219048753,1.2752851556441414,5.052697364340622,1.868397113885253,2.0145996014439898
8.594540351548964,1.0639418508742262,,3.2620544492161705,2.637328828578595
10.238003038945054,-2.15814254025658,5.437252321192558,2.1688901317596714,0.1121950072821461
7.783451366843074,1.2000769032712983,6.90331946660603,2.6711595540744764,7.016130912529181
6.429082197063266,0.489706355653784,5.367985530452295,,1.8823520609457167
